sku,name,price,description,is_in_stock,ADVERTISERCATEGORY
UMPT.ANG.ANDG.C6-8,Up-To-The-Minute Pinnacle Tee-Andaman Green Mini Stripe-8,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.ANG.ANDG.C6-10,Up-To-The-Minute Pinnacle Tee-Andaman Green Mini Stripe-10,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.ANG.ANDG.C6-12,Up-To-The-Minute Pinnacle Tee-Andaman Green Mini Stripe-12,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
MRB.VLA.VLA.VLA-2,My Racer Back-Viola-2,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.VLA.VLA.VLA-4,My Racer Back-Viola-4,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.VLA.VLA.VLA-6,My Racer Back-Viola-6,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.VLA.VLA.VLA-8,My Racer Back-Viola-8,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.VLA.VLA.VLA-10,My Racer Back-Viola-10,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.VLA.VLA.VLA-12,My Racer Back-Viola-12,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",0,yoga apparel
MSRB.VLA.VLA.VLA-2,My Stripey Racer Back-Viola-2,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.VLA.VLA.VLA-4,My Stripey Racer Back-Viola-4,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.VLA.VLA.VLA-6,My Stripey Racer Back-Viola-6,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.VLA.VLA.VLA-8,My Stripey Racer Back-Viola-8,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.VLA.VLA.VLA-10,My Stripey Racer Back-Viola-10,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.VLA.VLA.VLA-12,My Stripey Racer Back-Viola-12,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
TWTNK.VLA.VLA.VLA-2,Twistie Tank-Viola-2,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",0,yoga apparel
TWTNK.VLA.VLA.VLA-4,Twistie Tank-Viola-4,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.VLA.VLA.VLA-6,Twistie Tank-Viola-6,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.VLA.VLA.VLA-8,Twistie Tank-Viola-8,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.VLA.VLA.VLA-10,Twistie Tank-Viola-10,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.VLA.VLA.VLA-12,Twistie Tank-Viola-12,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
UMPT.MVLA.MVLA.GOLD-2,Up-To-The-Minute Pinnacle Tee-Mosaic Viola-2,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVLA.MVLA.GOLD-4,Up-To-The-Minute Pinnacle Tee-Mosaic Viola-4,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVLA.MVLA.GOLD-6,Up-To-The-Minute Pinnacle Tee-Mosaic Viola-6,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVLA.MVLA.GOLD-8,Up-To-The-Minute Pinnacle Tee-Mosaic Viola-8,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVLA.MVLA.GOLD-10,Up-To-The-Minute Pinnacle Tee-Mosaic Viola-10,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",1,yoga apparel
UMPT.MVLA.MVLA.GOLD-12,Up-To-The-Minute Pinnacle Tee-Mosaic Viola-12,85,"The Up to the Minute Long Sleeve is designed to keep up with you and your ever-changing schedule.  We made this top for those days when thereÉ??s no time to change between making your Saturday morning barre class and grabbing a bite with your best friend. This basic long sleeve tee combines the best in fabric nanotechnology with classic, unadulterated style. Comprised of moisture-wicking and antimicrobial fabrics, the Up to the Minute Tee keeps you feeling fresh so you can focus on the moments that matter.
",0,yoga apparel
BALLEG.VLA.GCV.VLA-2,Ballerina Legging (Reversible)-Viola / Grey Caviar-2,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",0,yoga apparel
BALLEG.VLA.GCV.VLA-4,Ballerina Legging (Reversible)-Viola / Grey Caviar-4,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.VLA.GCV.VLA-6,Ballerina Legging (Reversible)-Viola / Grey Caviar-6,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.VLA.GCV.VLA-8,Ballerina Legging (Reversible)-Viola / Grey Caviar-8,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.VLA.GCV.VLA-10,Ballerina Legging (Reversible)-Viola / Grey Caviar-10,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
BALLEG.VLA.GCV.VLA-12,Ballerina Legging (Reversible)-Viola / Grey Caviar-12,98,"Double the giggles, Double the fun. Fitting like a second skin you are sure to have some serious fun in these flattering REVERSIBLE Ballerina Leggings. Made from our compressive Aurum fabric, the Ballerina legging will make you feel ravishing everytime you step out in them.",1,yoga apparel
UMBRA.OLVN.C6.OLVN-2,U & Me Bra-Olivine / Carbon 6-2,49,"Sexy? Check. Functional? Check.  Now your twins can both get the extra-credit they deserve.  This super sexy, super sculpting sports bra defines and highlights your assets, so you can go from street to studio in a hot second. ",1,yoga apparel
UMBRA.OLVN.C6.OLVN-4,U & Me Bra-Olivine / Carbon 6-4,49,"Sexy? Check. Functional? Check.  Now your twins can both get the extra-credit they deserve.  This super sexy, super sculpting sports bra defines and highlights your assets, so you can go from street to studio in a hot second. ",1,yoga apparel
UMBRA.OLVN.C6.OLVN-6,U & Me Bra-Olivine / Carbon 6-6,49,"Sexy? Check. Functional? Check.  Now your twins can both get the extra-credit they deserve.  This super sexy, super sculpting sports bra defines and highlights your assets, so you can go from street to studio in a hot second. ",1,yoga apparel
UMBRA.OLVN.C6.OLVN-8,U & Me Bra-Olivine / Carbon 6-8,49,"Sexy? Check. Functional? Check.  Now your twins can both get the extra-credit they deserve.  This super sexy, super sculpting sports bra defines and highlights your assets, so you can go from street to studio in a hot second. ",1,yoga apparel
UMBRA.OLVN.C6.OLVN-10,U & Me Bra-Olivine / Carbon 6-10,49,"Sexy? Check. Functional? Check.  Now your twins can both get the extra-credit they deserve.  This super sexy, super sculpting sports bra defines and highlights your assets, so you can go from street to studio in a hot second. ",1,yoga apparel
UMBRA.OLVN.C6.OLVN-12,U & Me Bra-Olivine / Carbon 6-12,49,"Sexy? Check. Functional? Check.  Now your twins can both get the extra-credit they deserve.  This super sexy, super sculpting sports bra defines and highlights your assets, so you can go from street to studio in a hot second. ",1,yoga apparel
FETNK.MOLVN.MOLVN.OLVN-8,Free & Easy Tank-Mosaic Olivine-8,56,"A breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.MOLVN.MOLVN.OLVN-10,Free & Easy Tank-Mosaic Olivine-10,56,"A breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.MOLVN.MOLVN.OLVN-12,Free & Easy Tank-Mosaic Olivine-12,56,"A breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
BALCRP.OLVN.MOLVN.OLVN-4,Ballerina Crop-Olivine / Mosaic Olivine-4,90,"WeÉ??re shaking up an old favorite! Similar to the reversible Ballerina Legging, the Ballerina Crop features a super slimming two-tone waistband that reverses to solid. 
<br></br>WeÉ??ve added a cropped leg and new color combinations for twice the fun, all in one.Now thatÉ??s something to dance about. 
",1,yoga apparel
BALCRP.OLVN.MOLVN.OLVN-6,Ballerina Crop-Olivine / Mosaic Olivine-6,90,"WeÉ??re shaking up an old favorite! Similar to the reversible Ballerina Legging, the Ballerina Crop features a super slimming two-tone waistband that reverses to solid. 
<br></br>WeÉ??ve added a cropped leg and new color combinations for twice the fun, all in one.Now thatÉ??s something to dance about. 
",1,yoga apparel
BALCRP.OLVN.MOLVN.OLVN-8,Ballerina Crop-Olivine / Mosaic Olivine-8,90,"WeÉ??re shaking up an old favorite! Similar to the reversible Ballerina Legging, the Ballerina Crop features a super slimming two-tone waistband that reverses to solid. 
<br></br>WeÉ??ve added a cropped leg and new color combinations for twice the fun, all in one.Now thatÉ??s something to dance about. 
",1,yoga apparel
BALCRP.OLVN.MOLVN.OLVN-10,Ballerina Crop-Olivine / Mosaic Olivine-10,90,"WeÉ??re shaking up an old favorite! Similar to the reversible Ballerina Legging, the Ballerina Crop features a super slimming two-tone waistband that reverses to solid. 
<br></br>WeÉ??ve added a cropped leg and new color combinations for twice the fun, all in one.Now thatÉ??s something to dance about. 
",1,yoga apparel
BALCRP.OLVN.MOLVN.OLVN-12,Ballerina Crop-Olivine / Mosaic Olivine-12,90,"WeÉ??re shaking up an old favorite! Similar to the reversible Ballerina Legging, the Ballerina Crop features a super slimming two-tone waistband that reverses to solid. 
<br></br>WeÉ??ve added a cropped leg and new color combinations for twice the fun, all in one.Now thatÉ??s something to dance about. 
",1,yoga apparel
FETNK.MOLVN.MOLVN.OLVN-2,Free & Easy Tank-Mosaic Olivine-2,56,"A breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.MOLVN.MOLVN.OLVN-4,Free & Easy Tank-Mosaic Olivine-4,56,"A breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.MOLVN.MOLVN.OLVN-6,Free & Easy Tank-Mosaic Olivine-6,56,"A breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
TWTNK.RDHR.RDHR.RDHR-2,Twistie Tank-Rudhira-2,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",0,yoga apparel
TWTNK.RDHR.RDHR.RDHR-4,Twistie Tank-Rudhira-4,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.RDHR.RDHR.RDHR-6,Twistie Tank-Rudhira-6,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.RDHR.RDHR.RDHR-8,Twistie Tank-Rudhira-8,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.RDHR.RDHR.RDHR-10,Twistie Tank-Rudhira-10,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",1,yoga apparel
TWTNK.RDHR.RDHR.RDHR-12,Twistie Tank-Rudhira-12,64,"Shake it up, Head it down, Twist it around or Pigeon it forward- whatever your move this tank is designed to behave and stay put on your hips. The built-in bra offers the reinforcement you need and the waist hugging design leaves you feeling like striking that pose É?? Every time.",0,yoga apparel
MSRB.RDHR.RDHR.RDHR-2,My Stripey Racer Back-Rudhira-2,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,0,yoga apparel
MSRB.RDHR.RDHR.RDHR-4,My Stripey Racer Back-Rudhira-4,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.RDHR.RDHR.RDHR-6,My Stripey Racer Back-Rudhira-6,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.RDHR.RDHR.RDHR-8,My Stripey Racer Back-Rudhira-8,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,1,yoga apparel
MSRB.RDHR.RDHR.RDHR-10,My Stripey Racer Back-Rudhira-10,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,0,yoga apparel
MSRB.RDHR.RDHR.RDHR-12,My Stripey Racer Back-Rudhira-12,48,Performance meets Style. Light weight and breathable performance fabric with beautiful heathered stripes blended in É?? you will not look back after you try on your Stripey Racer Back.,0,yoga apparel
TMT.RDHR.RDHR.RDHR-2,Tickle Me Tank-Rudhira-2,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.RDHR.RDHR.RDHR-4,Tickle Me Tank-Rudhira-4,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.RDHR.RDHR.RDHR-6,Tickle Me Tank-Rudhira-6,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.RDHR.RDHR.RDHR-8,Tickle Me Tank-Rudhira-8,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.RDHR.RDHR.RDHR-10,Tickle Me Tank-Rudhira-10,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
TMT.RDHR.RDHR.RDHR-12,Tickle Me Tank-Rudhira-12,72,So light and airy you could wear it all day long. Soft breathable technical Auromesh fabric flutters across your skin and a strong sturdy bra made from Aurum performance fabric holds you in. Feel ultra cool at Barre class or when taking that walk in the park.,1,yoga apparel
SHRPT.MOLVN.MOLVN.OLVN-S,Sherpa Tee-Mosaic Olivine-S,84,"The Long Sleeve Tee with the perfect fit. The Sherpa Long Sleeve Tee is designed to withstand the rigors you put it through.<br/><br/>

The Sherpa Long Sleeve Tee in Carbon 6 features YOGASMOGAÉ??s newly introduced fabric - Koura. Koura is a highly advanced revolutionary performance fabric made from biodegradable cellulose fibers. Koura features very advanced moisture management while maintaining a very soft hand feel.<br/><br/>

The heathered colored Sherpa Long Sleeve Tees are made from AurumÉ?õ 1064 É?? an extremely soft feel technical high moisture wicking fabric.
",1,yoga apparel
SHRPT.MOLVN.MOLVN.OLVN-M,Sherpa Tee-Mosaic Olivine-M,84,"The Long Sleeve Tee with the perfect fit. The Sherpa Long Sleeve Tee is designed to withstand the rigors you put it through.<br/><br/>

The Sherpa Long Sleeve Tee in Carbon 6 features YOGASMOGAÉ??s newly introduced fabric - Koura. Koura is a highly advanced revolutionary performance fabric made from biodegradable cellulose fibers. Koura features very advanced moisture management while maintaining a very soft hand feel.<br/><br/>

The heathered colored Sherpa Long Sleeve Tees are made from AurumÉ?õ 1064 É?? an extremely soft feel technical high moisture wicking fabric.
",1,yoga apparel
SHRPT.MOLVN.MOLVN.OLVN-L,Sherpa Tee-Mosaic Olivine-L,84,"The Long Sleeve Tee with the perfect fit. The Sherpa Long Sleeve Tee is designed to withstand the rigors you put it through.<br/><br/>

The Sherpa Long Sleeve Tee in Carbon 6 features YOGASMOGAÉ??s newly introduced fabric - Koura. Koura is a highly advanced revolutionary performance fabric made from biodegradable cellulose fibers. Koura features very advanced moisture management while maintaining a very soft hand feel.<br/><br/>

The heathered colored Sherpa Long Sleeve Tees are made from AurumÉ?õ 1064 É?? an extremely soft feel technical high moisture wicking fabric.
",1,yoga apparel
SHRPT.MOLVN.MOLVN.OLVN-XL,Sherpa Tee-Mosaic Olivine-XL,84,"The Long Sleeve Tee with the perfect fit. The Sherpa Long Sleeve Tee is designed to withstand the rigors you put it through.<br/><br/>

The Sherpa Long Sleeve Tee in Carbon 6 features YOGASMOGAÉ??s newly introduced fabric - Koura. Koura is a highly advanced revolutionary performance fabric made from biodegradable cellulose fibers. Koura features very advanced moisture management while maintaining a very soft hand feel.<br/><br/>

The heathered colored Sherpa Long Sleeve Tees are made from AurumÉ?õ 1064 É?? an extremely soft feel technical high moisture wicking fabric.
",1,yoga apparel
SHRPT.MOLVN.MOLVN.OLVN-XXL,Sherpa Tee-Mosaic Olivine-XXL,84,"The Long Sleeve Tee with the perfect fit. The Sherpa Long Sleeve Tee is designed to withstand the rigors you put it through.<br/><br/>

The Sherpa Long Sleeve Tee in Carbon 6 features YOGASMOGAÉ??s newly introduced fabric - Koura. Koura is a highly advanced revolutionary performance fabric made from biodegradable cellulose fibers. Koura features very advanced moisture management while maintaining a very soft hand feel.<br/><br/>

The heathered colored Sherpa Long Sleeve Tees are made from AurumÉ?õ 1064 É?? an extremely soft feel technical high moisture wicking fabric.
",1,yoga apparel
MRB.C6.C6.C6-14,My Racer Back-Carbon 6-14,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.C6.C6.C6-16,My Racer Back-Carbon 6-16,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
MRB.C6.C6.C6-18,My Racer Back-Carbon 6-18,46,"Fabric, Fit, Function. This racer back tank is THE quintessential tank.  You will want to make it your own. <br/><br/>Made from our proprietary light-weight and breathable Aurum 24 performance fabric, you are sure to be cool while on the go.",1,yoga apparel
YTNK.C6.C6.C6-14,Yantra Tank-Carbon 6-14,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGAs exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",1,yoga apparel
YTNK.C6.C6.C6-16,Yantra Tank-Carbon 6-16,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGAs exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",1,yoga apparel
YTNK.C6.C6.C6-18,Yantra Tank-Carbon 6-18,55,"Ladies, finally, a tank that stays in check É?? paying attention to your hips instead of flirting with your navel. ThatÉ??s right, a top that does what itÉ??s told and stays put at your hips, even when youÉ??re striking your finest headstand.  You would think thereÉ??s a magnetic force controlling it É?? but, really, its just great design. <br/><br/>

Made from YOGASMOGAs exclusive Aurum high performance technical fabric. The Yantra Tank is a classic tank with no built-in bra. <br/><br/>",1,yoga apparel
FETNK.C6.C6.C6-14,Free & Easy Tank-Carbon 6-14,56,"The Free & Easy Tank features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
FETNK.C6.C6.C6-16,Free & Easy Tank-Carbon 6-16,56,"The Free & Easy Tank features a breezy design that stylishly hides what you want covered up and shows off everything else. Our flowy, soft Aurum 1064 drapes gently through the bodice and cinches at the hips to keep your figure in focus. 
<br/><br/>
A thin racer back and lower armholes give a peek of whatÉ??s underneath (a bright strappy sports bra, perhaps?)É??without giving too much away. DonÉ??t worry about the fit of this tank; expect effortless, Free & Easy style.
",1,yoga apparel
